"MOD_NAME","ITM_NAME","SEQ_NO","ITM_TYPE","FLD_LEN","DECML","DSCR","update_stamp"
"RFQ_pesticides_at_work","pwd5isct_rot","284","NUMBER","4","0","Rotenone products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5isct_other","285","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5isctother_spec1","286","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5isctother_spec2","287","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5isctother_spec3","288","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5isct_dk","289","NUMBER","4","0","Used insecticide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5_rod","290","NUMBER","4","0","Rodenticides (pesticides used to kill rats or mice)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5rod_spec1","291","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5rod_spec2","292","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5rod_dk","293","NUMBER","4","0","Used rodenticides, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5_fum","294","NUMBER","4","0","Fumigants (gas used to kill insects or fungus or plants)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5fum_mbr","295","NUMBER","4","0","Methyl bromide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5fum_oth","296","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5fumoth_spec1","297","CHAR","100","","Specify other fumigant:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5fumoth_spec2","298","CHAR","100","","Specify other fumigant:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5fum_dk","299","NUMBER","4","0","Used fumigants, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5_other","300","NUMBER","4","0","Other types of pesticides","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5other1_spec1","301","CHAR","100","","Specify other pesticide Used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5other1_spec2","302","CHAR","100","","Specify other pesticide Used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5other1_spec3","303","CHAR","100","","Specify other pesticide Used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwd5_dk","304","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the type and name of the pesticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe1","305","NUMBER","4","0","E1) During this period of life (age 56-65), did you work in a job where you mixed or applied pesticides, or were exposed in some other way?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe1a_mxdapp","306","NUMBER","4","0","Were you exposed to pesticides because you mixed or applied them?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe1aother","307","NUMBER","4","0","Were you exposed to pesticides in some other way?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe1aspecify","308","CHAR","500","","Please provide specific details about this other exposure","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_farm","309","NUMBER","4","0","Farming or Ranching","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2a_crops","310","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on crops?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2a_cropscomment","311","CHAR","500","","Specify crops:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2a_live","312","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on livestock/farm animals?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2a_livecomment","313","CHAR","500","","Specify livestock / farm animals:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_agri","314","NUMBER","4","0","Other agricultural applications (for example, aerial spraying)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_for","315","NUMBER","4","0","Forestry","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_land","316","NUMBER","4","0","Landscaping / Gardening / Groundskeeping","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_nur","317","NUMBER","4","0","Nursery / Greenhouse","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_xterm","318","NUMBER","4","0","Pest control / Exterminator","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_jan","319","NUMBER","4","0","Building maintenance / Janitorial","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_other","320","NUMBER","4","0","Other","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2otherspec","321","CHAR","500","","Specify other job or industry","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe2_9999","322","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the job type","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe3","323","NUMBER","4","1","E3) During this period, how many total years did you have jobs where you mixed, applied, or were exposed in some other way to pesticides?","2020-01-13 15:33:13.0"
"RFQ_pesticides_at_work","pwe3_9999","324","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe4days","325","NUMBER","4","0","E4) During these years, about how many days per year did you mix, apply, or get exposed in some other way to pesticides?","2020-01-24 09:44:40.0"
"RFQ_pesticides_at_work","pwe5_herb","326","NUMBER","4","0","Herbicides (pesticides used to kill weeds or plants)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_2_4d","327","NUMBER","4","0","2,4-D products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_zine","328","NUMBER","4","0","Atrazine or Cyanazine products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_cl","329","NUMBER","4","0","Metolachlor, Alachlor or Acetochlor products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_para","330","NUMBER","4","0","Paraquat or Diquat products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_flur","331","NUMBER","4","0","Trifluralin","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_oth","332","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herbother_spec1","333","CHAR","100","","Specify other herbicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herbother_spec2","334","CHAR","100","","Specify other herbicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herbother_spec3","335","CHAR","100","","Specify other herbicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5herb_dk","336","NUMBER","4","0","Used herbicide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_fung","337","NUMBER","4","0","Fungicides (pesticides used to kill fungus, mold, or rot)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_ben","338","NUMBER","4","0","Benomyl products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_cl","339","NUMBER","4","0","Chlorothalonil","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_cu","340","NUMBER","4","0","Copper compounds","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_man","341","NUMBER","4","0","Maneb or Mancozeb products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_s","342","NUMBER","4","0","Sulfur compounds","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_zir","343","NUMBER","4","0","Ziram products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_oth","344","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fungother_spec1","345","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fungother_spec2","346","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fungother_spec3","347","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fung_dk","348","NUMBER","4","0","Used fungicide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_isct","349","NUMBER","4","0","Insecticides (pesticides used to kill insects)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_al","350","NUMBER","4","0","Aldrin products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_fos","351","NUMBER","4","0","Chlorpyrifos or Terbufos","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_ddt","352","NUMBER","4","0","DDT","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_die","353","NUMBER","4","0","Dieldrin products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_lin","354","NUMBER","4","0","Lindane products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_oil","355","NUMBER","4","0","Oil","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_para","356","NUMBER","4","0","Parathion products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_perm","357","NUMBER","4","0","Permethrin or other pyrethroid products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_rot","358","NUMBER","4","0","Rotenone products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_other","359","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isctother_spec1","360","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isctother_spec2","361","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isctother_spec3","362","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5isct_dk","363","NUMBER","4","0","Used insecticide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_rod","364","NUMBER","4","0","Rodenticides (pesticides used to kill rats or mice)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5rod_spec1","365","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5rod_spec2","366","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5rod_dk","367","NUMBER","4","0","Used rodenticides, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_fum","368","NUMBER","4","0","Fumigants (gas used to kill insects or fungus or plants)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fum_mbr","369","NUMBER","4","0","Methyl bromide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fum_oth","370","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fumoth_spec1","371","CHAR","100","","Specify other fumigant:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fumoth_spec2","372","CHAR","100","","Specify other fumigant:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5fum_dk","373","NUMBER","4","0","Used fumigants, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_other","374","NUMBER","4","0","Other types of pesticides","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5other1_spec1","375","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5other1_spec2","376","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5other1_spec3","377","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwe5_dk","378","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the type and name of the pesticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf1","379","NUMBER","4","0","F1) During this period of life (age 66 and above), did you work in a job where you mixed or applied pesticides, or were exposed in some other way?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf1a_mxdapp","380","NUMBER","4","0","Were you exposed to pesticides because you mixed or applied them?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf1aother","381","NUMBER","4","0","Were you exposed to pesticides in some other way?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf1aspecify","382","CHAR","500","","Please provide specific details about this other exposure","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_farm","383","NUMBER","4","0","Farming or Ranching","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2a_crops","384","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on crops?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2a_cropscomment","385","CHAR","500","","Specify crops:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2a_live","386","NUMBER","4","0","When farming or ranching during this period of life, were you exposed to or did you use pesticides on livestock/farm animals?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2a_livecomment","387","CHAR","500","","Specify livestock / farm animals:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_agri","388","NUMBER","4","0","Other agricultural applications (for example, aerial spraying)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_for","389","NUMBER","4","0","Forestry","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_land","390","NUMBER","4","0","Landscaping / Gardening / Groundskeeping","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_nur","391","NUMBER","4","0","Nursery / Greenhouse","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_xterm","392","NUMBER","4","0","Pest control / Exterminator","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_jan","393","NUMBER","4","0","Building maintenance / Janitorial","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_other","394","NUMBER","4","0","Other","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2otherspec","395","CHAR","500","","Specify other job or industry","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf2_9999","396","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the job type","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf3","397","NUMBER","4","1","F3) During this period, how many total years did you have jobs where you mixed, applied, or were exposed in some other way to pesticides?","2020-01-13 15:33:13.0"
"RFQ_pesticides_at_work","pwf3_9999","398","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf4days","399","NUMBER","4","0","F4) During these years, about how many days per year did you mix, apply, or get exposed in some other way to pesticides?","2020-01-24 09:44:40.0"
"RFQ_pesticides_at_work","pwf5_herb","400","NUMBER","4","0","Herbicides (pesticides used to kill weeds or plants)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_2_4d","401","NUMBER","4","0","2,4-D products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_zine","402","NUMBER","4","0","Atrazine or Cyanazine products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_cl","403","NUMBER","4","0","Metolachlor, Alachlor or Acetochlor products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_para","404","NUMBER","4","0","Paraquat or Diquat products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_flur","405","NUMBER","4","0","Trifluralin","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_oth","406","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herbother_spec1","407","CHAR","100","","Specify other herbicide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herbother_spec2","408","CHAR","100","","Specify other herbicide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herbother_spec3","409","CHAR","100","","Specify other herbicide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5herb_dk","410","NUMBER","4","0","Used herbicide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_fung","411","NUMBER","4","0","Fungicides (pesticides used to kill fungus, mold, or rot)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_ben","412","NUMBER","4","0","Benomyl products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_cl","413","NUMBER","4","0","Chlorothalonil","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_cu","414","NUMBER","4","0","Copper compounds","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_man","415","NUMBER","4","0","Maneb or Mancozeb products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_s","416","NUMBER","4","0","Sulfur compounds","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_zir","417","NUMBER","4","0","Ziram products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_oth","418","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fungother_spec1","419","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fungother_spec2","420","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fungother_spec3","421","CHAR","100","","Specify other fungicide:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fung_dk","422","NUMBER","4","0","Used fungicide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_isct","423","NUMBER","4","0","Insecticides (pesticides used to kill insects)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_al","424","NUMBER","4","0","Aldrin products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_fos","425","NUMBER","4","0","Chlorpyrifos or Terbufos","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_ddt","426","NUMBER","4","0","DDT","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_die","427","NUMBER","4","0","Dieldrin products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_lin","428","NUMBER","4","0","Lindane products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_oil","429","NUMBER","4","0","Oil","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_para","430","NUMBER","4","0","Parathion products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_perm","431","NUMBER","4","0","Permethrin or other pyrethroid products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_rot","432","NUMBER","4","0","Rotenone products","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_other","433","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isctother_spec1","434","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isctother_spec2","435","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isctother_spec3","436","CHAR","100","","Specify other insecticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5isct_dk","437","NUMBER","4","0","Used insecticide, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_rod","438","NUMBER","4","0","Rodenticides (pesticides used to kill rats or mice)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5rod_spec1","439","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5rod_spec2","440","CHAR","100","","Specify any rodenticide that you used.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5rod_dk","441","NUMBER","4","0","Used rodenticides, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_fum","442","NUMBER","4","0","Fumigants (gas used to kill insects or fungus or plants)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fum_mbr","443","NUMBER","4","0","Methyl bromide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fum_oth","444","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fumoth_spec1","445","CHAR","100","","Specify other fumigant","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fumoth_spec2","446","CHAR","100","","Specify other fumigant","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5fum_dk","447","NUMBER","4","0","Used fumigants, don't know name","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_other","448","NUMBER","4","0","Other types of pesticides","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5other1_spec1","449","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5other1_spec2","450","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5other1_spec3","451","CHAR","100","","Specify other pesticide used","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwf5_dk","452","NUMBER","4","0","Mixed, applied or were exposed to pesticides, but don't know the type and name of the pesticide","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg1","453","NUMBER","4","0","G1) Were you ever exposed to unusually high amounts of pesticides at work, for example from a spill, when either you or someone else was using pesticides?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg1explain","454","CHAR","500","","Explain:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg1yr","455","NUMBER","4","0","In what year did this occur?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg1yr_9999","456","NUMBER","4","0","In what year did this occur?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg2","457","NUMBER","4","0","G2) If you got concentrated pesticide on your skin, did you usually stop what you were doing and wash it off?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg3","458","NUMBER","4","0","G3) If you personally mixed or applied pesticides, did you wear gloves more than half the time?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg4","459","NUMBER","4","0","G4) When you wore gloves, what type of gloves did you wear most of the time?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg4other","460","CHAR","500","","Other, specify:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg5","461","NUMBER","4","0","G5) If you personally mixed or applied pesticides, did you use any other type of protective equipment more than half the time?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_1","462","NUMBER","4","0","Chemical resistant boots or shoes","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_2","463","NUMBER","4","0","Chemical resistant apron","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_3","464","NUMBER","4","0","Disposable coveralls","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_4","465","NUMBER","4","0","Cartridge respirator, gas mask","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_5","466","NUMBER","4","0","Goggles","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_6","467","NUMBER","4","0","Other (specify below)","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6other","468","CHAR","500","","Other, specify:","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg6_9999","469","NUMBER","4","0","Don't know/prefer not to answer","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg7","470","NUMBER","4","0","G7) Did you ever feel sick after exposure to pesticides at work?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwg8","471","NUMBER","4","0","G8) Did you seek medical care for these symptoms?","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pwcomments","472","CHAR","500","","Comments: If you have any additional information about your use of pesticides at work, please provide it here.","2018-05-24 11:27:11.0"
"RFQ_pesticides_at_work","pesticides_at_work_complete","473","NUMBER","4","0","if pesticides_at_work completed","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","","0","","","","pesticides_in_nonwork_setting","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","patno","1","NUMBER","6","0","PPMI patient number","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pesticides_in_nonwork_setting_timestamp","2","CHAR","19","","pesticides_in_nonwork_setting date stamp","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","datacompph","3","CHAR","11","","Date of completion","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","compbyph","4","NUMBER","4","0","These questions were primarily completed by:","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","compby_relativespecifyph","5","CHAR","50","","Specify other relative","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","compby_otherspecifyph","6","CHAR","50","","Specify someone else","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","phintro","7","NUMBER","4","0","During your lifetime, did you or someone else ever use chemicals to kill insects, other pests, plants, weeds, mold, or mildew in or around any house or apartment where you lived? Include chemicals used in the house, on the lawn or garden, or on pets.","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","phlt","8","NUMBER","4","0","Please select your current age group:","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha1","9","NUMBER","4","0","A1) During this period of life (through age 25), in or around your home, lawn, or garden, were insecticides used to kill bugs such as ants, roaches, mites or other pests? Include any used on pets.","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha2","10","NUMBER","4","0","A2) How often were insecticides used in or around your home, lawn, or garden through age 25?","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha3","11","NUMBER","4","0","A3) In or around your home, lawn, or garden, were fungicides used to kill mold, mildew, or rot?","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha4","12","NUMBER","4","0","A4) How often were fungicides used in or around your home, lawn, or garden through age 25?","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha5","13","NUMBER","4","0","A5) In or around your home, lawn, or garden, were herbicides used to kill weeds or plants?","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","pha6","14","NUMBER","4","0","A6) How often were herbicides used in or around your home, lawn, or garden through age 25?","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","phb1","15","NUMBER","4","0","B1) During this period of life (age 26-35), in or around your home, lawn, or garden, were insecticides used to kill bugs such as ants, roaches, mites or other pests? Include any used on pets.","2018-05-24 11:27:11.0"
"RFQ_pesticides_in_nonwork_setting","phb2","16","NUMBER","4","0","B2) How often were insecticides used in or around your home, lawn, or garden  (age 26-35)?","2018-05-24 11:27:11.0"
